Term,PMI,DF,DF_in_group,P(term),P(group),"P(term,group)",P(term|group)
boobs cum,-0.804212566303377,761,13,0.0014218027188006785,0.029829832074075736,2.42883513067133e-05,0.0008142302392584242
fisting fetish,-0.804384895798433,644,11,0.001203207557040259,0.029829832074075736,2.0551681874911254e-05,0.000688964048603282
jeffsmodels curvy,-0.804384895798433,644,11,0.001203207557040259,0.029829832074075736,2.0551681874911254e-05,0.000688964048603282
petite pink,-0.805024796596739,410,7,0.0007660172335194194,0.029829832074075736,1.3078343011307162e-05,0.00043843166729299764
piece,-0.805024796596739,410,7,0.0007660172335194194,0.029829832074075736,1.3078343011307162e-05,0.00043843166729299764
anal fingering,-0.805160161967231,1523,26,0.002845473772317258,0.029829832074075736,4.85767026134266e-05,0.0016284604785168483
creampie rough,-0.8057283597708568,293,5,0.0005474220717589998,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
iranian persian,-0.8057283597708568,293,5,0.0005474220717589998,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
close cumshot,-0.8061071102485136,762,13,0.0014236710535165797,0.029829832074075736,2.42883513067133e-05,0.0008142302392584242
romance,-0.8061071102485136,762,13,0.0014236710535165797,0.029829832074075736,2.42883513067133e-05,0.0008142302392584242
vagina mature,-0.8063437581747308,938,16,0.0017524979635151596,0.029829832074075736,2.989335545441637e-05,0.0010021295252411375
tits toys,-0.8068865155796592,4985,85,0.0093136485587666,0.029829832074075736,0.00015880845085158697,0.005323813102843543
closeup,-0.8070860911549232,3402,58,0.006356074703495281,0.029829832074075736,0.00010836341352225934,0.003632719528999123
bisexual brunette,-0.8073686739264563,176,3,0.00032882690999858007,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
deepthroat cum,-0.8073686739264563,176,3,0.00032882690999858007,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
gets deep,-0.8073686739264563,176,3,0.00032882690999858007,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
missionary real,-0.8073686739264563,176,3,0.00032882690999858007,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
porn curvy,-0.8073686739264563,176,3,0.00032882690999858007,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
redhead russian,-0.8073686739264563,176,3,0.00032882690999858007,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
vanna bardot,-0.8073686739264563,176,3,0.00032882690999858007,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
boner,-0.8073687290830316,352,6,0.0006576538199971601,0.029829832074075736,1.1210008295406138e-05,0.0003757985719654265
german,-0.8081042352880549,13735,234,0.02566157732290055,0.029829832074075736,0.0004371903235208394,0.014656144306651634
egyptian,-0.8085392806193573,411,7,0.0007678855682353205,0.029829832074075736,1.3078343011307162e-05,0.00043843166729299764
jerking,-0.8090554376427672,3994,68,0.007462128855308686,0.029829832074075736,0.00012704676068126956,0.004259050482274834
amateurs milf,-0.8094165299971324,235,4,0.00043905865823674043,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
anissa kate,-0.8094165299971324,235,4,0.00043905865823674043,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
learn,-0.8094165299971324,235,4,0.00043905865823674043,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
blowjob petite,-0.8094165852580244,705,12,0.0013171759747102212,0.029829832074075736,2.2420016590812277e-05,0.000751597143930853
toys ass,-0.8097776733552197,999,17,0.001866466381185122,0.029829832074075736,3.176169017031739e-05,0.0010647626205687085
cock milking,-0.8106438498844666,294,5,0.0005492904064749007,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
desperate amateurs,-0.8106438498844666,294,5,0.0005492904064749007,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
japanese cosplay,-0.8106438498844666,294,5,0.0005492904064749007,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
katie,-0.8106438830784697,588,10,0.0010985808129498015,0.029829832074075736,1.8683347159010232e-05,0.0006263309532757109
kink masturbate,-0.8111565050468712,3941,67,0.007363107115365932,0.029829832074075736,0.00012517842596536854,0.004196417386947263
plug ass,-0.8114614835085845,353,6,0.0006595221547130611,0.029829832074075736,1.1210008295406138e-05,0.0003757985719654265
sexy toys,-0.8114614835085845,353,6,0.0006595221547130611,0.029829832074075736,1.1210008295406138e-05,0.0003757985719654265
babe big,-0.8124362689556143,23196,394,0.04333789207004013,0.029829832074075736,0.0007361238780650031,0.02467743955906301
megan,-0.8124828743736475,471,8,0.0008799856511893818,0.029829832074075736,1.4946677727208184e-05,0.0005010647626205688
sperm,-0.8126054259549973,2944,50,0.005500377403612612,0.029829832074075736,9.341673579505115e-05,0.0031316547663785546
hd latin,-0.8136063289310594,16380,278,0.030603322646458757,0.029829832074075736,0.0005193970510204844,0.017412000501064763
trio,-0.8142551522963974,1120,19,0.0020925348818091457,0.029829832074075736,3.549835960211944e-05,0.0011900288112238508
tits pov,-0.8146908844482488,11852,201,0.022143503052858927,0.029829832074075736,0.0003755352778961056,0.012589252160841788
amateurs cumming,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
amigos,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
bubble bath,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
er,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
facesittingaustria,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
female supremacy,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
femdom goddess,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
leila,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
masturbiert,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
measure,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
missionary legs,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
porn cartoon,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
project,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
pussy makes,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
rave,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
romantic trimmed,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
rough seduction,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
rubino,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
scene amateur,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
teacher toys,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
tony rubino,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
toy fucking,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
velma,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
venus,-0.8155425489691406,118,2,0.00022046349647632073,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
cock orgasm,-0.8155426045411905,177,3,0.0003306952447144811,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
fucks 1825,-0.8155426045411905,177,3,0.0003306952447144811,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
gets filled,-0.8155426045411905,177,3,0.0003306952447144811,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
penis amateur,-0.8155426045411905,177,3,0.0003306952447144811,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
plan,-0.8155426045411905,177,3,0.0003306952447144811,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
riding romantic,-0.8155426045411905,177,3,0.0003306952447144811,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
smash,-0.8155426045411905,177,3,0.0003306952447144811,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
tits best,-0.8155426045411905,177,3,0.0003306952447144811,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
masturbation party,-0.8155426489988363,295,5,0.0005511587411908018,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
amateurs fingering,-0.8155426601132488,354,6,0.0006613904894289622,0.029829832074075736,1.1210008295406138e-05,0.0003757985719654265
collection,-0.8155426680521148,413,7,0.0007716222376671225,0.029829832074075736,1.3078343011307162e-05,0.00043843166729299764
capri,-0.8155426740062646,472,8,0.0008818539859052829,0.029829832074075736,1.4946677727208184e-05,0.0005010647626205688
grosse,-0.8155426740062646,472,8,0.0008818539859052829,0.029829832074075736,1.4946677727208184e-05,0.0005010647626205688
caucasian european,-0.8192997104077847,769,13,0.0014367493965278867,0.029829832074075736,2.42883513067133e-05,0.0008142302392584242
butt hd,-0.8200848486912748,5090,86,0.009509823703936207,0.029829832074075736,0.000160676785567488,0.005386446198171114
big labia,-0.8204248700821298,296,5,0.0005530270759067028,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
blowjob ffm,-0.8204248700821298,296,5,0.0005530270759067028,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
milf pissing,-0.8204248700821298,296,5,0.0005530270759067028,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
reality shower,-0.8204248700821298,296,5,0.0005530270759067028,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
sex old,-0.8204248700821298,296,5,0.0005530270759067028,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
squirting tattoo,-0.8204248700821298,296,5,0.0005530270759067028,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
blondie,-0.820773011831608,829,14,0.0015488494794819482,0.029829832074075736,2.6156686022614324e-05,0.0008768633345859953
fingers,-0.8215076276329338,2666,45,0.004980980352592128,0.029829832074075736,8.407506221554604e-05,0.002818489289740699
fetish glory,-0.8216428314008203,237,4,0.0004427953276685425,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
hd model,-0.8216428314008203,237,4,0.0004427953276685425,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
inside cumshot,-0.8216428314008203,237,4,0.0004427953276685425,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
iphone,-0.8216428314008203,237,4,0.0004427953276685425,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
milf party,-0.8216428314008203,237,4,0.0004427953276685425,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
pegging strapon,-0.8216428314008203,237,4,0.0004427953276685425,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
real verified,-0.8216428314008203,237,4,0.0004427953276685425,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
style glasses,-0.8216428314008203,237,4,0.0004427953276685425,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
bangbros busty,-0.8236704846029619,178,3,0.0003325635794303821,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
furry animation,-0.8236704846029619,178,3,0.0003325635794303821,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
glove,-0.8236704846029619,178,3,0.0003325635794303821,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
hentai anal,-0.8236704846029619,178,3,0.0003325635794303821,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
love fuck,-0.8236704846029619,178,3,0.0003325635794303821,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
nigonika,-0.8236704846029619,178,3,0.0003325635794303821,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
orgasm young,-0.8236704846029619,178,3,0.0003325635794303821,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
petite pinay,-0.8236704846029619,178,3,0.0003325635794303821,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
pissed,-0.8236704846029619,178,3,0.0003325635794303821,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
porn cumshot,-0.8236704846029619,178,3,0.0003325635794303821,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
pulsating creampie,-0.8236704846029619,178,3,0.0003325635794303821,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
silvia,-0.8236705405858348,356,6,0.0006651271588607642,0.029829832074075736,1.1210008295406138e-05,0.0003757985719654265
gozando,-0.8236705592467941,534,9,0.0009976907382911464,0.029829832074075736,1.6815012443109207e-05,0.0005636978579481398
fast handjob,-0.8249169595832271,772,13,0.0014423544006755898,0.029829832074075736,2.42883513067133e-05,0.0008142302392584242
coco,-0.8252906249594898,297,5,0.0005548954106226039,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
danny,-0.8252906249594898,297,5,0.0005548954106226039,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
pussy massage,-0.8252906585981822,594,10,0.0011097908212452077,0.029829832074075736,1.8683347159010232e-05,0.0006263309532757109
reality sex,-0.82529066981108,891,15,0.0016646862318678115,0.029829832074075736,2.8025020738515347e-05,0.0009394964299135663
redhead,-0.8266235233046962,30322,510,0.056651645255550824,0.029829832074075736,0.0009528507051095218,0.03194287861706126
bunda,-0.8270040871582535,1011,17,0.0018888863977759344,0.029829832074075736,3.176169017031739e-05,0.0010647626205687085
pov reality,-0.8271902202688748,4104,69,0.007667645674057799,0.029829832074075736,0.00012891509539717059,0.004321683577602405
amateurs bi,-0.827717261071756,119,2,0.00022233183119222175,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
blondine,-0.827717261071756,119,2,0.00022233183119222175,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
ffm handjob,-0.827717261071756,119,2,0.00022233183119222175,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
footjob german,-0.827717261071756,119,2,0.00022233183119222175,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
girls squirting,-0.827717261071756,119,2,0.00022233183119222175,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
kink toys,-0.827717261071756,119,2,0.00022233183119222175,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
lezbebad,-0.827717261071756,119,2,0.00022233183119222175,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
